"","unique.date","crime_frequency","year","month","day","binary"
"2576",2013-01-19,513,2013,1,19,0
"2577",2013-01-20,433,2013,1,20,0
"2578",2013-01-21,392,2013,1,21,0
"2579",2013-01-22,391,2013,1,22,0
"2580",2013-01-23,429,2013,1,23,0
"2581",2013-01-24,431,2013,1,24,0
"2582",2013-01-25,415,2013,1,25,0
"2583",2013-01-26,388,2013,1,26,0
"2584",2013-01-27,359,2013,1,27,0
"2585",2013-01-28,419,2013,1,28,0
"2586",2013-01-29,574,2013,1,29,0
"2587",2013-01-30,492,2013,1,30,0
"2588",2013-01-31,453,2013,1,31,0
"2589",2013-02-01,465,2013,2,1,0
"2590",2013-02-02,441,2013,2,2,0
"2591",2013-02-03,336,2013,2,3,0
"2592",2013-02-04,430,2013,2,4,0
"2593",2013-02-05,477,2013,2,5,0
"2594",2013-02-06,466,2013,2,6,0
"2595",2013-02-07,454,2013,2,7,0
"2596",2013-02-08,436,2013,2,8,0
"2597",2013-02-09,415,2013,2,9,0
"2598",2013-02-10,390,2013,2,10,0
"2599",2013-02-11,494,2013,2,11,0
"2600",2013-02-12,548,2013,2,12,0
"2601",2013-02-13,474,2013,2,13,0
"2602",2013-02-14,457,2013,2,14,0
"2603",2013-02-15,481,2013,2,15,0
"2604",2013-02-16,440,2013,2,16,0
"2605",2013-02-17,393,2013,2,17,0
"2606",2013-02-18,389,2013,2,18,0
"2607",2013-02-19,465,2013,2,19,0
"2608",2013-02-20,504,2013,2,20,0
"2609",2013-02-21,436,2013,2,21,0
"2610",2013-02-22,497,2013,2,22,0
"2611",2013-02-23,444,2013,2,23,0
"2612",2013-02-24,483,2013,2,24,0
"2613",2013-02-25,514,2013,2,25,0
"2614",2013-02-26,502,2013,2,26,0
"2615",2013-02-27,492,2013,2,27,0
"2616",2013-02-28,511,2013,2,28,0
"2617",2013-03-01,546,2013,3,1,0
"2618",2013-03-02,501,2013,3,2,0
"2619",2013-03-03,426,2013,3,3,0
"2620",2013-03-04,451,2013,3,4,0
"2621",2013-03-05,522,2013,3,5,0
"2622",2013-03-06,455,2013,3,6,0
"2623",2013-03-07,501,2013,3,7,0
"2624",2013-03-08,518,2013,3,8,0
"2625",2013-03-09,563,2013,3,9,0
"2626",2013-03-10,418,2013,3,10,0
"2627",2013-03-11,482,2013,3,11,0
"2628",2013-03-12,505,2013,3,12,0
"2629",2013-03-13,524,2013,3,13,0
"2630",2013-03-14,466,2013,3,14,0
"2631",2013-03-15,499,2013,3,15,0
"2632",2013-03-16,470,2013,3,16,0
"2633",2013-03-17,399,2013,3,17,0
"2634",2013-03-18,415,2013,3,18,0
"2635",2013-03-19,522,2013,3,19,0
"2636",2013-03-20,553,2013,3,20,0
"2637",2013-03-21,526,2013,3,21,0
"2638",2013-03-22,499,2013,3,22,0
"2639",2013-03-23,510,2013,3,23,0
"2640",2013-03-24,392,2013,3,24,0
"2641",2013-03-25,385,2013,3,25,0
"2642",2013-03-26,529,2013,3,26,0
"2643",2013-03-27,617,2013,3,27,0
"2644",2013-03-28,544,2013,3,28,0
"2645",2013-03-29,582,2013,3,29,0
"2646",2013-03-30,553,2013,3,30,0
"2647",2013-03-31,362,2013,3,31,0
"2648",2013-04-01,464,2013,4,1,0
"2649",2013-04-02,533,2013,4,2,0
"2650",2013-04-03,532,2013,4,3,0
"2651",2013-04-04,571,2013,4,4,0
"2652",2013-04-05,556,2013,4,5,0
"2653",2013-04-06,515,2013,4,6,0
"2654",2013-04-07,414,2013,4,7,0
"2655",2013-04-08,536,2013,4,8,0
"2656",2013-04-09,562,2013,4,9,0
"2657",2013-04-10,506,2013,4,10,0
"2658",2013-04-11,486,2013,4,11,0
"2659",2013-04-12,486,2013,4,12,0
"2660",2013-04-13,494,2013,4,13,0
"2661",2013-04-14,502,2013,4,14,0
"2662",2013-04-15,541,2013,4,15,0
"2663",2013-04-16,573,2013,4,16,0
"2664",2013-04-17,627,2013,4,17,0
"2665",2013-04-18,571,2013,4,18,0
"2666",2013-04-19,528,2013,4,19,0
"2667",2013-04-20,497,2013,4,20,0
"2668",2013-04-21,452,2013,4,21,0
"2669",2013-04-22,482,2013,4,22,0
"2670",2013-04-23,530,2013,4,23,0
"2671",2013-04-24,533,2013,4,24,0
"2672",2013-04-25,502,2013,4,25,0
"2673",2013-04-26,543,2013,4,26,0
"2674",2013-04-27,533,2013,4,27,0
"2675",2013-04-28,454,2013,4,28,0
"2676",2013-04-29,489,2013,4,29,0
"2677",2013-04-30,570,2013,4,30,0
"2678",2013-05-01,498,2013,5,1,0
"2679",2013-05-02,526,2013,5,2,0
"2680",2013-05-03,624,2013,5,3,0
"2681",2013-05-04,595,2013,5,4,0
"2682",2013-05-05,463,2013,5,5,0
"2683",2013-05-06,547,2013,5,6,0
"2684",2013-05-07,567,2013,5,7,0
"2685",2013-05-08,588,2013,5,8,0
"2686",2013-05-09,612,2013,5,9,0
"2687",2013-05-10,596,2013,5,10,0
"2688",2013-05-11,522,2013,5,11,0
"2689",2013-05-12,492,2013,5,12,0
"2690",2013-05-13,569,2013,5,13,0
"2691",2013-05-14,493,2013,5,14,0
"2692",2013-05-15,580,2013,5,15,0
"2693",2013-05-16,543,2013,5,16,0
"2694",2013-05-17,623,2013,5,17,0
"2695",2013-05-18,539,2013,5,18,0
"2696",2013-05-19,431,2013,5,19,0
"2697",2013-05-20,554,2013,5,20,0
"2698",2013-05-21,523,2013,5,21,0
"2699",2013-05-22,593,2013,5,22,0
"2700",2013-05-23,579,2013,5,23,0
"2701",2013-05-24,499,2013,5,24,0
"2702",2013-05-25,553,2013,5,25,0
"2703",2013-05-26,539,2013,5,26,0
"2704",2013-05-27,495,2013,5,27,0
"2705",2013-05-28,528,2013,5,28,0
"2706",2013-05-29,551,2013,5,29,0
"2707",2013-05-30,553,2013,5,30,0
"2708",2013-05-31,576,2013,5,31,0
"2709",2013-06-01,587,2013,6,1,0
"2710",2013-06-02,449,2013,6,2,0
"2711",2013-06-03,563,2013,6,3,0
"2712",2013-06-04,629,2013,6,4,0
"2713",2013-06-05,571,2013,6,5,0
"2714",2013-06-06,557,2013,6,6,0
"2715",2013-06-07,447,2013,6,7,0
"2716",2013-06-08,524,2013,6,8,0
"2717",2013-06-09,503,2013,6,9,0
"2718",2013-06-10,504,2013,6,10,0
"2719",2013-06-11,555,2013,6,11,0
"2720",2013-06-12,605,2013,6,12,0
"2721",2013-06-13,543,2013,6,13,0
"2722",2013-06-14,593,2013,6,14,0
"2723",2013-06-15,577,2013,6,15,0
"2724",2013-06-16,496,2013,6,16,0
"2725",2013-06-17,582,2013,6,17,0
"2726",2013-06-18,566,2013,6,18,0
"2727",2013-06-19,580,2013,6,19,0
"2728",2013-06-20,599,2013,6,20,0
"2729",2013-06-21,716,2013,6,21,0
"2730",2013-06-22,605,2013,6,22,0
"2731",2013-06-23,509,2013,6,23,0
"2732",2013-06-24,571,2013,6,24,0
"2733",2013-06-25,615,2013,6,25,0
"2734",2013-06-26,596,2013,6,26,0
"2735",2013-06-27,541,2013,6,27,0
"2736",2013-06-28,573,2013,6,28,0
"2737",2013-06-29,550,2013,6,29,0
"2738",2013-06-30,449,2013,6,30,0
"2739",2013-07-01,589,2013,7,1,0
"2740",2013-07-02,583,2013,7,2,0
"2741",2013-07-03,561,2013,7,3,0
"2742",2013-07-04,507,2013,7,4,0
"2743",2013-07-05,609,2013,7,5,0
"2744",2013-07-06,567,2013,7,6,0
"2745",2013-07-07,490,2013,7,7,0
"2746",2013-07-08,548,2013,7,8,0
"2747",2013-07-09,609,2013,7,9,0
"2748",2013-07-10,596,2013,7,10,0
"2749",2013-07-11,575,2013,7,11,0
"2750",2013-07-12,501,2013,7,12,0
"2751",2013-07-13,478,2013,7,13,0
"2752",2013-07-14,444,2013,7,14,0
"2753",2013-07-15,553,2013,7,15,0
"2754",2013-07-16,528,2013,7,16,0
"2755",2013-07-17,692,2013,7,17,0
"2756",2013-07-18,500,2013,7,18,0
"2757",2013-07-19,538,2013,7,19,0
"2758",2013-07-20,562,2013,7,20,0
"2759",2013-07-21,500,2013,7,21,0
"2760",2013-07-22,551,2013,7,22,0
"2761",2013-07-23,593,2013,7,23,0
"2762",2013-07-24,595,2013,7,24,0
"2763",2013-07-25,545,2013,7,25,0
"2764",2013-07-26,566,2013,7,26,0
"2765",2013-07-27,553,2013,7,27,0
"2766",2013-07-28,507,2013,7,28,0
"2767",2013-07-29,508,2013,7,29,0
"2768",2013-07-30,625,2013,7,30,0
"2769",2013-07-31,605,2013,7,31,0
"2770",2013-08-01,507,2013,8,1,0
"2771",2013-08-02,547,2013,8,2,0
"2772",2013-08-03,586,2013,8,3,0
"2773",2013-08-04,494,2013,8,4,0
"2774",2013-08-05,594,2013,8,5,0
"2775",2013-08-06,594,2013,8,6,0
"2776",2013-08-07,519,2013,8,7,0
"2777",2013-08-08,590,2013,8,8,0
"2778",2013-08-09,607,2013,8,9,0
"2779",2013-08-10,585,2013,8,10,0
"2780",2013-08-11,478,2013,8,11,0
"2781",2013-08-12,572,2013,8,12,0
"2782",2013-08-13,530,2013,8,13,0
"2783",2013-08-14,563,2013,8,14,0
"2784",2013-08-15,556,2013,8,15,0
"2785",2013-08-16,555,2013,8,16,0
"2786",2013-08-17,618,2013,8,17,0
"2787",2013-08-18,442,2013,8,18,0
"2788",2013-08-19,523,2013,8,19,0
"2789",2013-08-20,616,2013,8,20,0
"2790",2013-08-21,596,2013,8,21,0
"2791",2013-08-22,593,2013,8,22,0
"2792",2013-08-23,639,2013,8,23,0
"2793",2013-08-24,583,2013,8,24,0
"2794",2013-08-25,547,2013,8,25,0
"2795",2013-08-26,552,2013,8,26,0
"2796",2013-08-27,591,2013,8,27,0
"2797",2013-08-28,568,2013,8,28,0
"2798",2013-08-29,566,2013,8,29,0
"2799",2013-08-30,628,2013,8,30,0
"2800",2013-08-31,548,2013,8,31,0
"2801",2013-09-01,468,2013,9,1,0
"2802",2013-09-02,474,2013,9,2,0
"2803",2013-09-03,598,2013,9,3,0
"2804",2013-09-04,553,2013,9,4,0
"2805",2013-09-05,562,2013,9,5,0
"2806",2013-09-06,574,2013,9,6,0
"2807",2013-09-07,647,2013,9,7,0
"2808",2013-09-08,462,2013,9,8,0
"2809",2013-09-09,477,2013,9,9,1
"2810",2013-09-10,536,2013,9,10,0
"2811",2013-09-11,547,2013,9,11,0
"2812",2013-09-12,548,2013,9,12,0
"2813",2013-09-13,625,2013,9,13,0
"2814",2013-09-14,516,2013,9,14,0
"2815",2013-09-15,475,2013,9,15,1
"2816",2013-09-16,531,2013,9,16,0
"2817",2013-09-17,557,2013,9,17,0
"2818",2013-09-18,527,2013,9,18,0
"2819",2013-09-19,530,2013,9,19,1
"2820",2013-09-20,635,2013,9,20,0
"2821",2013-09-21,567,2013,9,21,0
"2822",2013-09-22,386,2013,9,22,0
"2823",2013-09-23,474,2013,9,23,0
"2824",2013-09-24,529,2013,9,24,0
"2825",2013-09-25,562,2013,9,25,0
"2826",2013-09-26,518,2013,9,26,0
"2827",2013-09-27,564,2013,9,27,0
"2828",2013-09-28,554,2013,9,28,0
"2829",2013-09-29,467,2013,9,29,1
"2830",2013-09-30,514,2013,9,30,0
"2831",2013-10-01,592,2013,10,1,0
"2832",2013-10-02,580,2013,10,2,0
"2833",2013-10-03,572,2013,10,3,0
"2834",2013-10-04,593,2013,10,4,0
"2835",2013-10-05,636,2013,10,5,0
"2836",2013-10-06,493,2013,10,6,1
"2837",2013-10-07,493,2013,10,7,0
"2838",2013-10-08,560,2013,10,8,0
"2839",2013-10-09,527,2013,10,9,0
"2840",2013-10-10,495,2013,10,10,0
"2841",2013-10-11,481,2013,10,11,0
"2842",2013-10-12,540,2013,10,12,0
"2843",2013-10-13,465,2013,10,13,1
"2844",2013-10-14,512,2013,10,14,0
"2845",2013-10-15,563,2013,10,15,0
"2846",2013-10-16,609,2013,10,16,0
"2847",2013-10-17,528,2013,10,17,0
"2848",2013-10-18,612,2013,10,18,0
"2849",2013-10-19,529,2013,10,19,0
"2850",2013-10-20,445,2013,10,20,1
"2851",2013-10-21,534,2013,10,21,0
"2852",2013-10-22,538,2013,10,22,0
"2853",2013-10-23,514,2013,10,23,0
"2854",2013-10-24,520,2013,10,24,0
"2855",2013-10-25,511,2013,10,25,0
"2856",2013-10-26,462,2013,10,26,0
"2857",2013-10-27,462,2013,10,27,1
"2858",2013-10-28,497,2013,10,28,0
"2859",2013-10-29,608,2013,10,29,0
"2860",2013-10-30,543,2013,10,30,0
"2861",2013-10-31,575,2013,10,31,0
"2862",2013-11-01,579,2013,11,1,0
"2863",2013-11-02,577,2013,11,2,0
"2864",2013-11-03,455,2013,11,3,1
"2865",2013-11-04,482,2013,11,4,0
"2866",2013-11-05,471,2013,11,5,0
"2867",2013-11-06,538,2013,11,6,0
"2868",2013-11-07,535,2013,11,7,0
"2869",2013-11-08,512,2013,11,8,0
"2870",2013-11-09,499,2013,11,9,0
"2871",2013-11-10,426,2013,11,10,1
"2872",2013-11-11,519,2013,11,11,0
"2873",2013-11-12,495,2013,11,12,0
"2874",2013-11-13,507,2013,11,13,0
"2875",2013-11-14,473,2013,11,14,0
"2876",2013-11-15,513,2013,11,15,0
"2877",2013-11-16,546,2013,11,16,0
"2878",2013-11-17,513,2013,11,17,1
"2879",2013-11-18,538,2013,11,18,0
"2880",2013-11-19,509,2013,11,19,0
"2881",2013-11-20,470,2013,11,20,0
"2882",2013-11-21,524,2013,11,21,0
"2883",2013-11-22,545,2013,11,22,0
"2884",2013-11-23,501,2013,11,23,0
"2885",2013-11-24,358,2013,11,24,0
"2886",2013-11-25,426,2013,11,25,0
"2887",2013-11-26,441,2013,11,26,0
"2888",2013-11-27,377,2013,11,27,0
"2889",2013-11-28,250,2013,11,28,0
"2890",2013-11-29,472,2013,11,29,0
"2891",2013-11-30,430,2013,11,30,0
"2892",2013-12-01,428,2013,12,1,1
"2893",2013-12-02,459,2013,12,2,0
"2894",2013-12-03,498,2013,12,3,0
"2895",2013-12-04,521,2013,12,4,0
"2896",2013-12-05,495,2013,12,5,0
"2897",2013-12-06,469,2013,12,6,0
"2898",2013-12-07,484,2013,12,7,0
"2899",2013-12-08,325,2013,12,8,1
"2900",2013-12-09,387,2013,12,9,0
"2901",2013-12-10,307,2013,12,10,0
"2902",2013-12-11,440,2013,12,11,0
"2903",2013-12-12,409,2013,12,12,0
"2904",2013-12-13,443,2013,12,13,0
"2905",2013-12-14,376,2013,12,14,0
"2906",2013-12-15,315,2013,12,15,1
"2907",2013-12-16,447,2013,12,16,0
"2908",2013-12-17,451,2013,12,17,0
"2909",2013-12-18,441,2013,12,18,0
"2910",2013-12-19,418,2013,12,19,0
"2911",2013-12-20,558,2013,12,20,0
"2912",2013-12-21,500,2013,12,21,0
"2913",2013-12-22,430,2013,12,22,1
"2914",2013-12-23,462,2013,12,23,0
"2915",2013-12-24,324,2013,12,24,0
"2916",2013-12-25,179,2013,12,25,0
"2917",2013-12-26,437,2013,12,26,0
"2918",2013-12-27,454,2013,12,27,0
"2919",2013-12-28,473,2013,12,28,0
"2920",2013-12-29,319,2013,12,29,1
"2921",2013-12-30,449,2013,12,30,0
"2922",2013-12-31,395,2013,12,31,0
"2923",2014-01-01,403,2014,1,1,0
"2924",2014-01-02,464,2014,1,2,0
"2925",2014-01-03,233,2014,1,3,0
"2926",2014-01-04,258,2014,1,4,1
"2927",2014-01-05,285,2014,1,5,0
"2928",2014-01-06,423,2014,1,6,0
"2929",2014-01-07,385,2014,1,7,0
"2930",2014-01-08,407,2014,1,8,0
"2931",2014-01-09,444,2014,1,9,0
"2932",2014-01-10,399,2014,1,10,0
"2933",2014-01-11,430,2014,1,11,0
"2934",2014-01-12,412,2014,1,12,0
"2935",2014-01-13,492,2014,1,13,0
"2936",2014-01-14,520,2014,1,14,0
"2937",2014-01-15,541,2014,1,15,0
"2938",2014-01-16,464,2014,1,16,0
"2939",2014-01-17,541,2014,1,17,0
"2940",2014-01-18,427,2014,1,18,0
"2941",2014-01-19,418,2014,1,19,0
"2942",2014-01-20,457,2014,1,20,0
"2943",2014-01-21,228,2014,1,21,0
"2944",2014-01-22,263,2014,1,22,0
"2945",2014-01-23,356,2014,1,23,0
"2946",2014-01-24,365,2014,1,24,0
"2947",2014-01-25,301,2014,1,25,0
"2948",2014-01-26,299,2014,1,26,0
"2949",2014-01-27,441,2014,1,27,0
"2950",2014-01-28,449,2014,1,28,0
"2951",2014-01-29,373,2014,1,29,0
"2952",2014-01-30,390,2014,1,30,0
"2953",2014-01-31,448,2014,1,31,0
"2954",2014-02-01,431,2014,2,1,0
"2955",2014-02-02,346,2014,2,2,0
"2956",2014-02-03,291,2014,2,3,0
"2957",2014-02-04,419,2014,2,4,0
"2958",2014-02-05,375,2014,2,5,0
"2959",2014-02-06,476,2014,2,6,0
"2960",2014-02-07,479,2014,2,7,0
"2961",2014-02-08,431,2014,2,8,0
"2962",2014-02-09,345,2014,2,9,0
"2963",2014-02-10,440,2014,2,10,0
"2964",2014-02-11,400,2014,2,11,0
"2965",2014-02-12,383,2014,2,12,0
"2966",2014-02-13,195,2014,2,13,0
"2967",2014-02-14,366,2014,2,14,0
"2968",2014-02-15,361,2014,2,15,0
"2969",2014-02-16,312,2014,2,16,0
"2970",2014-02-17,386,2014,2,17,0
"2971",2014-02-18,411,2014,2,18,0
"2972",2014-02-19,461,2014,2,19,0
"2973",2014-02-20,434,2014,2,20,0
"2974",2014-02-21,454,2014,2,21,0
"2975",2014-02-22,508,2014,2,22,0
"2976",2014-02-23,475,2014,2,23,0
"2977",2014-02-24,413,2014,2,24,0
"2978",2014-02-25,459,2014,2,25,0
"2979",2014-02-26,409,2014,2,26,0
"2980",2014-02-27,382,2014,2,27,0
"2981",2014-02-28,410,2014,2,28,0
"2982",2014-03-01,408,2014,3,1,0
"2983",2014-03-02,351,2014,3,2,0
"2984",2014-03-03,319,2014,3,3,0
"2985",2014-03-04,390,2014,3,4,0
"2986",2014-03-05,422,2014,3,5,0
"2987",2014-03-06,451,2014,3,6,0
"2988",2014-03-07,483,2014,3,7,0
"2989",2014-03-08,565,2014,3,8,0
"2990",2014-03-09,417,2014,3,9,0
"2991",2014-03-10,461,2014,3,10,0
"2992",2014-03-11,520,2014,3,11,0
"2993",2014-03-12,464,2014,3,12,0
"2994",2014-03-13,433,2014,3,13,0
"2995",2014-03-14,501,2014,3,14,0
"2996",2014-03-15,492,2014,3,15,0
"2997",2014-03-16,406,2014,3,16,0
"2998",2014-03-17,385,2014,3,17,0
"2999",2014-03-18,554,2014,3,18,0
"3000",2014-03-19,477,2014,3,19,0
"3001",2014-03-20,546,2014,3,20,0
"3002",2014-03-21,611,2014,3,21,0
"3003",2014-03-22,465,2014,3,22,0
"3004",2014-03-23,441,2014,3,23,0
"3005",2014-03-24,482,2014,3,24,0
"3006",2014-03-25,472,2014,3,25,0
"3007",2014-03-26,490,2014,3,26,0
"3008",2014-03-27,461,2014,3,27,0
"3009",2014-03-28,503,2014,3,28,0
"3010",2014-03-29,385,2014,3,29,0
"3011",2014-03-30,354,2014,3,30,0
"3012",2014-03-31,437,2014,3,31,0
"3013",2014-04-01,549,2014,4,1,0
"3014",2014-04-02,536,2014,4,2,0
"3015",2014-04-03,602,2014,4,3,0
"3016",2014-04-04,483,2014,4,4,0
"3017",2014-04-05,488,2014,4,5,0
"3018",2014-04-06,470,2014,4,6,0
"3019",2014-04-07,494,2014,4,7,0
"3020",2014-04-08,581,2014,4,8,0
"3021",2014-04-09,562,2014,4,9,0
"3022",2014-04-10,530,2014,4,10,0
"3023",2014-04-11,565,2014,4,11,0
"3024",2014-04-12,599,2014,4,12,0
"3025",2014-04-13,514,2014,4,13,0
"3026",2014-04-14,544,2014,4,14,0
"3027",2014-04-15,475,2014,4,15,0
"3028",2014-04-16,558,2014,4,16,0
"3029",2014-04-17,559,2014,4,17,0
"3030",2014-04-18,540,2014,4,18,0
"3031",2014-04-19,543,2014,4,19,0
"3032",2014-04-20,408,2014,4,20,0
"3033",2014-04-21,498,2014,4,21,0
"3034",2014-04-22,571,2014,4,22,0
"3035",2014-04-23,547,2014,4,23,0
"3036",2014-04-24,559,2014,4,24,0
"3037",2014-04-25,555,2014,4,25,0
"3038",2014-04-26,538,2014,4,26,0
"3039",2014-04-27,499,2014,4,27,0
"3040",2014-04-28,575,2014,4,28,0
"3041",2014-04-29,524,2014,4,29,0
"3042",2014-04-30,366,2014,4,30,0
"3043",2014-05-01,559,2014,5,1,0
"3044",2014-05-02,684,2014,5,2,0
"3045",2014-05-03,538,2014,5,3,0
"3046",2014-05-04,477,2014,5,4,0
"3047",2014-05-05,565,2014,5,5,0
"3048",2014-05-06,556,2014,5,6,0
"3049",2014-05-07,567,2014,5,7,0
"3050",2014-05-08,545,2014,5,8,0
"3051",2014-05-09,624,2014,5,9,0
"3052",2014-05-10,573,2014,5,10,0
"3053",2014-05-11,393,2014,5,11,0
"3054",2014-05-12,594,2014,5,12,0
"3055",2014-05-13,616,2014,5,13,0
"3056",2014-05-14,592,2014,5,14,0
"3057",2014-05-15,560,2014,5,15,0
"3058",2014-05-16,499,2014,5,16,0
"3059",2014-05-17,560,2014,5,17,0
"3060",2014-05-18,507,2014,5,18,0
"3061",2014-05-19,610,2014,5,19,0
"3062",2014-05-20,468,2014,5,20,0
"3063",2014-05-21,579,2014,5,21,0
"3064",2014-05-22,554,2014,5,22,0
"3065",2014-05-23,584,2014,5,23,0
"3066",2014-05-24,532,2014,5,24,0
"3067",2014-05-25,488,2014,5,25,0
"3068",2014-05-26,492,2014,5,26,0
"3069",2014-05-27,556,2014,5,27,0
"3070",2014-05-28,744,2014,5,28,0
"3071",2014-05-29,584,2014,5,29,0
"3072",2014-05-30,606,2014,5,30,0
"3073",2014-05-31,579,2014,5,31,0
"3074",2014-06-01,466,2014,6,1,0
"3075",2014-06-02,570,2014,6,2,0
"3076",2014-06-03,576,2014,6,3,0
"3077",2014-06-04,580,2014,6,4,0
"3078",2014-06-05,632,2014,6,5,0
"3079",2014-06-06,626,2014,6,6,0
"3080",2014-06-07,569,2014,6,7,0
"3081",2014-06-08,449,2014,6,8,0
"3082",2014-06-09,591,2014,6,9,0
"3083",2014-06-10,591,2014,6,10,0
"3084",2014-06-11,577,2014,6,11,0
"3085",2014-06-12,567,2014,6,12,0
"3086",2014-06-13,579,2014,6,13,0
"3087",2014-06-14,548,2014,6,14,0
"3088",2014-06-15,394,2014,6,15,0
"3089",2014-06-16,531,2014,6,16,0
"3090",2014-06-17,575,2014,6,17,0
"3091",2014-06-18,615,2014,6,18,0
"3092",2014-06-19,629,2014,6,19,0
"3093",2014-06-20,717,2014,6,20,0
"3094",2014-06-21,536,2014,6,21,0
"3095",2014-06-22,464,2014,6,22,0
"3096",2014-06-23,607,2014,6,23,0
"3097",2014-06-24,600,2014,6,24,0
"3098",2014-06-25,598,2014,6,25,0
"3099",2014-06-26,565,2014,6,26,0
"3100",2014-06-27,560,2014,6,27,0
"3101",2014-06-28,505,2014,6,28,0
"3102",2014-06-29,446,2014,6,29,0
"3103",2014-06-30,556,2014,6,30,0
"3104",2014-07-01,598,2014,7,1,0
"3105",2014-07-02,576,2014,7,2,0
"3106",2014-07-03,651,2014,7,3,0
"3107",2014-07-04,389,2014,7,4,0
"3108",2014-07-05,508,2014,7,5,0
"3109",2014-07-06,520,2014,7,6,0
"3110",2014-07-07,611,2014,7,7,0
"3111",2014-07-08,658,2014,7,8,0
"3112",2014-07-09,565,2014,7,9,0
"3113",2014-07-10,615,2014,7,10,0
"3114",2014-07-11,588,2014,7,11,0
"3115",2014-07-12,541,2014,7,12,0
"3116",2014-07-13,460,2014,7,13,0
"3117",2014-07-14,524,2014,7,14,0
"3118",2014-07-15,556,2014,7,15,0
"3119",2014-07-16,688,2014,7,16,0
"3120",2014-07-17,555,2014,7,17,0
"3121",2014-07-18,592,2014,7,18,0
"3122",2014-07-19,587,2014,7,19,0
"3123",2014-07-20,558,2014,7,20,0
"3124",2014-07-21,632,2014,7,21,0
"3125",2014-07-22,669,2014,7,22,0
"3126",2014-07-23,587,2014,7,23,0
"3127",2014-07-24,600,2014,7,24,0
"3128",2014-07-25,657,2014,7,25,0
"3129",2014-07-26,531,2014,7,26,0
"3130",2014-07-27,499,2014,7,27,0
"3131",2014-07-28,596,2014,7,28,0
"3132",2014-07-29,687,2014,7,29,0
"3133",2014-07-30,603,2014,7,30,0
"3134",2014-07-31,611,2014,7,31,0
"3135",2014-08-01,532,2014,8,1,0
"3136",2014-08-02,538,2014,8,2,0
"3137",2014-08-03,488,2014,8,3,0
"3138",2014-08-04,586,2014,8,4,0
"3139",2014-08-05,551,2014,8,5,0
"3140",2014-08-06,558,2014,8,6,0
"3141",2014-08-07,529,2014,8,7,0
"3142",2014-08-08,643,2014,8,8,0
"3143",2014-08-09,550,2014,8,9,0
"3144",2014-08-10,513,2014,8,10,0
"3145",2014-08-11,606,2014,8,11,0
"3146",2014-08-12,532,2014,8,12,0
"3147",2014-08-13,591,2014,8,13,0
"3148",2014-08-14,647,2014,8,14,0
"3149",2014-08-15,581,2014,8,15,0
"3150",2014-08-16,466,2014,8,16,0
"3151",2014-08-17,473,2014,8,17,0
"3152",2014-08-18,511,2014,8,18,0
"3153",2014-08-19,554,2014,8,19,0
"3154",2014-08-20,578,2014,8,20,0
"3155",2014-08-21,568,2014,8,21,0
"3156",2014-08-22,555,2014,8,22,0
"3157",2014-08-23,498,2014,8,23,0
"3158",2014-08-24,532,2014,8,24,0
"3159",2014-08-25,551,2014,8,25,0
"3160",2014-08-26,566,2014,8,26,0
"3161",2014-08-27,546,2014,8,27,0
"3162",2014-08-28,540,2014,8,28,0
"3163",2014-08-29,511,2014,8,29,0
"3164",2014-08-30,460,2014,8,30,0
"3165",2014-08-31,459,2014,8,31,0
"3166",2014-09-01,416,2014,9,1,0
"3167",2014-09-02,657,2014,9,2,0
"3168",2014-09-03,594,2014,9,3,0
"3169",2014-09-04,587,2014,9,4,0
"3170",2014-09-05,597,2014,9,5,0
"3171",2014-09-06,607,2014,9,6,0
"3172",2014-09-07,508,2014,9,7,1
"3173",2014-09-08,516,2014,9,8,0
"3174",2014-09-09,554,2014,9,9,0
"3175",2014-09-10,546,2014,9,10,0
"3176",2014-09-11,590,2014,9,11,0
"3177",2014-09-12,573,2014,9,12,0
"3178",2014-09-13,511,2014,9,13,0
"3179",2014-09-14,481,2014,9,14,0
"3180",2014-09-15,552,2014,9,15,1
"3181",2014-09-16,604,2014,9,16,0
"3182",2014-09-17,611,2014,9,17,0
"3183",2014-09-18,601,2014,9,18,0
"3184",2014-09-19,655,2014,9,19,0
"3185",2014-09-20,525,2014,9,20,0
"3186",2014-09-21,535,2014,9,21,1
"3187",2014-09-22,527,2014,9,22,0
"3188",2014-09-23,579,2014,9,23,0
"3189",2014-09-24,575,2014,9,24,0
"3190",2014-09-25,548,2014,9,25,0
"3191",2014-09-26,571,2014,9,26,0
"3192",2014-09-27,550,2014,9,27,0
"3193",2014-09-28,473,2014,9,28,1
"3194",2014-09-29,567,2014,9,29,0
"3195",2014-09-30,609,2014,9,30,0
"3196",2014-10-01,647,2014,10,1,0
"3197",2014-10-02,635,2014,10,2,0
"3198",2014-10-03,580,2014,10,3,0
"3199",2014-10-04,513,2014,10,4,0
"3200",2014-10-05,485,2014,10,5,1
"3201",2014-10-06,581,2014,10,6,0
"3202",2014-10-07,589,2014,10,7,0
"3203",2014-10-08,629,2014,10,8,0
"3204",2014-10-09,628,2014,10,9,0
"3205",2014-10-10,614,2014,10,10,0
"3206",2014-10-11,544,2014,10,11,0
"3207",2014-10-12,467,2014,10,12,1
"3208",2014-10-13,529,2014,10,13,0
"3209",2014-10-14,659,2014,10,14,0
"3210",2014-10-15,555,2014,10,15,0
